capability_id	dimension	applicability	binding_kind	member_contract_id	outcome_id	overlay_branch_id	control_id	binding_authority
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-PUSH-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-INSERT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-INSERT-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-POP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-POP-IF	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-POP-IF	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CALLABLE_ENV_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-REMOVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-SWAP-REMOVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-APPEND-MOVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-EXTEND-WITHIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_RANGE_DESCRIPTOR	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-EXTEND-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-EXTEND-WITHIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-EXTEND-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CLONE_RESULT_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RESIZE-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RESIZE-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RESIZE-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CALLABLE_ENV_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RESIZE-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CLONE_RESULT_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RESIZE-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	PRODUCER_RESULT_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-TRUNCATE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-CLEAR	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RETAIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RETAIN-MUT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RETAIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CALLABLE_ENV_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-RETAIN-MUT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CALLABLE_ENV_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-DEDUP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-DEDUP-BY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-DEDUP-BY-KEY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-DEDUP-BY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CALLABLE_ENV_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-DEDUP-BY-KEY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CALLABLE_ENV_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-DEDUP-BY-KEY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	KEY_RESULT_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-SPLIT-OFF	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-INTO-BOXED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-INTO-FLATTENED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-ITER-OWN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	OWNING_ENTRANCE_BORROW_BEARING_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-CONVERT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	FROM_CLONED_BORROW_PAYLOAD	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-CONVERT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	FROM_OWNED_BORROW_PAYLOAD	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-CONVERT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	TRY_FROM_BORROW_PAYLOAD_ERROR	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-CONVERT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	TRY_FROM_OWNED_BORROW_PAYLOAD_OK	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-FRESH-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CLONE_FRESH_OWNED_PAYLOAD	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-CLONE-FROM	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CLONE_FROM_OWNED_PAYLOAD	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-DEFAULT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	DEFAULT_LIVE_BORROW_PAYLOAD	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-HASH-TRAVERSAL	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	CALLER_HASHER_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-DROP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_STORED_TRANSITION	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-REPLACE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-TAKE-WITH-DEFAULT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	BORROW_BEARING_OWNED_RESULT	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-STORED	borrow/provenance	DEFERRED-BLOCKS-CLAIM	DEFERRED_OVERLAY	DENSE-TAKE-WITH-DEFAULT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	INSTALLED_DEFAULT_RESULT_BORROW_STATE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-DISJOINT	borrow/provenance	REQUIRED	MEMBER	DENSE-FIXED-EACH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-DISJOINT	borrow/provenance	REQUIRED	MEMBER	DENSE-SWAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-DISJOINT	borrow/provenance	REQUIRED	MEMBER	DENSE-SWAP-WITH-VIEW	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-DISJOINT	borrow/provenance	REQUIRED	MEMBER	DENSE-VIEW-DISJOINT-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-DISJOINT	borrow/provenance	REQUIRED	MEMBER	DENSE-VIEW-SPLIT-CHECKED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-DISJOINT	borrow/provenance	REQUIRED	MEMBER	DENSE-VIEW-SPLIT-TRAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-APPEND-MOVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-CLEAR	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-COPY-FROM	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-COPY-WITHIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-DEDUP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-DEDUP-BY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-DEDUP-BY-KEY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-DROP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-EAGER-EXTRACT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-EAGER-SPLICE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-EXTEND-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-EXTEND-WITHIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-FILL-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-FILL-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-FIXED-EACH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-FIXED-MAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-FIXED-VIEW	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-INDEX-SHARED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-INDEX-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-INSERT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-INSERT-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-ITER-OWN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-ITER-SHARED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-ITER-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-OWNER-VIEW	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-POP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-POP-IF	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-PUSH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-PUSH-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-REMOVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-RESERVE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-RESERVE-EXACT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-RESIZE-CLONE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-RESIZE-WITH	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-RETAIN	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-RETAIN-MUT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-REVERSE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-ROTATE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-SELECT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
BR-INVALIDATE	borrow/provenance	REQUIRED	MEMBER	DENSE-SHRINK-TO	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	NONE	NONE	EXACT_CAPABILITY_TO_MEMBER_CONTROL_OR_OVERLAY_ASSIGNMENT
