schema_version	candidate_id	meta5_delta_id	cumulative_meta5_delta_ids	operation_id	signature	precondition	owner_result	allocation_result	borrow_result	fact_result	normal_exit_effect	authorization_status
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-ALLOC-01-DENSE-FRESH-CLONE	adapter<DENSE-FRESH-CLONE>(move-or-borrow exact rebuild<T>; Shared SRC borrow) -> one exact registered outcome	SRC is a valid shared view and Clone is available. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-INIT,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-DESTROY,OP-LINEAR_REBUILD-ALLOCATE_DIVERGENT,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS,DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP,DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::OOM_ABORT,DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-ALLOC-01-DENSE-INTO-OWNER	adapter<DENSE-INTO-OWNER>(move-or-borrow exact rebuild<T>; BOXED owner) -> one exact registered outcome	BOXED is a valid exact-length dense owner. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-MOVE_OUT,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-DESTROY,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-INTO-OWNER::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-ARRAY-01-DENSE-VIEW-AS-FIXED	adapter<DENSE-VIEW-AS-FIXED>(move-or-borrow exact rebuild<T>; Shared or unique VIEW borrow) -> one exact registered outcome	VIEW is valid; const N is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-AS-FIXED::VIEW-ARRAY-01::COMMON-NON-OD1::PRESENT,DENSE-VIEW-AS-FIXED::VIEW-ARRAY-01::COMMON-NON-OD1::ABSENT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-ARRAY-CHUNKS-01-DENSE-VIEW-ARRAY-CHUNKS	adapter<DENSE-VIEW-ARRAY-CHUNKS>(move-or-borrow exact rebuild<T>; Shared or unique VIEW borrow) -> one exact registered outcome	VIEW is valid; const chunk width N is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-ARRAY-CHUNKS::VIEW-ARRAY-CHUNKS-01::COMMON-NON-OD1::SUCCESS,DENSE-VIEW-ARRAY-CHUNKS::VIEW-ARRAY-CHUNKS-01::COMMON-NON-OD1::BOUNDS_TRAP	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-CLONE-01-DENSE-CLONE-FROM	adapter<DENSE-CLONE-FROM>(move-or-borrow exact rebuild<T>; Live DST owners; borrowed SRC values) -> one exact registered outcome	DST and SRC have equal length; DST is uniquely borrowed and SRC is shared-borrowed. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-MOVE_OUT,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-DESTROY,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::SUCCESS,DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::BOUNDS_TRAP,DENSE-CLONE-FROM::VIEW-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-CONCAT-01-DENSE-CONCAT	adapter<DENSE-CONCAT>(move-or-borrow exact rebuild<T>; Shared source borrows) -> one exact registered outcome	Every source view is valid and payload Clone is available. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-INIT,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-DESTROY,OP-LINEAR_REBUILD-ALLOCATE_DIVERGENT,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS,DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP,DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT,DENSE-CONCAT::VIEW-CONCAT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-CONCAT-01-DENSE-JOIN	adapter<DENSE-JOIN>(move-or-borrow exact rebuild<T>; Shared source and separator borrows) -> one exact registered outcome	Every source view is valid and SEPARATOR is a valid borrowed view; Clone is available. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-INIT,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-DESTROY,OP-LINEAR_REBUILD-ALLOCATE_DIVERGENT,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-JOIN::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS,DENSE-JOIN::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP,DENSE-JOIN::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT,DENSE-JOIN::VIEW-CONCAT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-CONCAT-01-DENSE-REPEAT	adapter<DENSE-REPEAT>(move-or-borrow exact rebuild<T>; Shared SRC borrow) -> one exact registered outcome	SRC is a valid shared view; COUNT is checked; Clone is available. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-INIT,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-DESTROY,OP-LINEAR_REBUILD-ALLOCATE_DIVERGENT,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS,DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP,DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT,DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-CONSUME-01-DENSE-VIEW-CONSUME-SPLIT	adapter<DENSE-VIEW-CONSUME-SPLIT>(move-or-borrow exact rebuild<T>; Borrowed VIEW authority) -> one exact registered outcome	VIEW is valid; split specification is checked. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-CONSUME-SPLIT::VIEW-CONSUME-01::COMMON-NON-OD1::SUCCESS,DENSE-VIEW-CONSUME-SPLIT::VIEW-CONSUME-01::COMMON-NON-OD1::CHECKED_ERROR	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-COPY-01-DENSE-COPY-FROM	adapter<DENSE-COPY-FROM>(move-or-borrow exact rebuild<T>; Unique DST borrow; shared SRC borrow) -> one exact registered outcome	DST and SRC are equally long Copy views and do not violate the member overlap rule. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-COPY-FROM::VIEW-COPY-01::COMMON-NON-OD1::SUCCESS,DENSE-COPY-FROM::VIEW-COPY-01::COMMON-NON-OD1::PRECONDITION_TRAP	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-COPY-01-DENSE-COPY-WITHIN	adapter<DENSE-COPY-WITHIN>(move-or-borrow exact rebuild<T>; Unique BASE borrow) -> one exact registered outcome	BASE is uniquely borrowed; source range and destination start are in bounds. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-COPY-WITHIN::VIEW-COPY-01::COMMON-NON-OD1::SUCCESS,DENSE-COPY-WITHIN::VIEW-COPY-01::COMMON-NON-OD1::PRECONDITION_TRAP	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-DISJOINT-01-DENSE-VIEW-DISJOINT-UNIQ	adapter<DENSE-VIEW-DISJOINT-UNIQ>(move-or-borrow exact rebuild<T>; Unique VIEW borrow) -> one exact registered outcome	VIEW is uniquely borrowed; finite requested footprints are supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-DISJOINT-UNIQ::VIEW-DISJOINT-01::COMMON-NON-OD1::SUCCESS,DENSE-VIEW-DISJOINT-UNIQ::VIEW-DISJOINT-01::COMMON-NON-OD1::CHECKED_ERROR	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-END-01-DENSE-VIEW-END	adapter<DENSE-VIEW-END>(move-or-borrow exact rebuild<T>; Shared or unique VIEW borrow) -> one exact registered outcome	VIEW is valid. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-END::VIEW-END-01::COMMON-NON-OD1::PRESENT,DENSE-VIEW-END::VIEW-END-01::COMMON-NON-OD1::ABSENT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-END-CHUNK-01-DENSE-VIEW-END-CHUNK	adapter<DENSE-VIEW-END-CHUNK>(move-or-borrow exact rebuild<T>; Shared or unique VIEW borrow) -> one exact registered outcome	VIEW is valid; const N>0 is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-END-CHUNK::VIEW-END-CHUNK-01::COMMON-NON-OD1::PRESENT,DENSE-VIEW-END-CHUNK::VIEW-END-CHUNK-01::COMMON-NON-OD1::ABSENT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-END-SPLIT-01-DENSE-VIEW-END-SPLIT	adapter<DENSE-VIEW-END-SPLIT>(move-or-borrow exact rebuild<T>; Shared or unique VIEW borrow) -> one exact registered outcome	VIEW is valid. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-END-SPLIT::VIEW-END-SPLIT-01::COMMON-NON-OD1::PRESENT,DENSE-VIEW-END-SPLIT::VIEW-END-SPLIT-01::COMMON-NON-OD1::ABSENT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-FILL-01-DENSE-FILL-CLONE	adapter<DENSE-FILL-CLONE>(move-or-borrow exact rebuild<T>; Unique VIEW borrow; SEED owner) -> one exact registered outcome	VIEW is uniquely borrowed and SEED is owned. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-MOVE_OUT,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-DESTROY,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS,DENSE-FILL-CLONE::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-FILL-01-DENSE-FILL-WITH	adapter<DENSE-FILL-WITH>(move-or-borrow exact rebuild<T>; Unique VIEW borrow; PRODUCER environment) -> one exact registered outcome	VIEW is uniquely borrowed and PRODUCER environment is owned. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-MOVE_OUT,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-DESTROY,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::SUCCESS,DENSE-FILL-WITH::VIEW-FILL-01::COMMON-NON-OD1::BEHAVIOR_ABORT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-GET-01-DENSE-VIEW-GET-SHARED	adapter<DENSE-VIEW-GET-SHARED>(move-or-borrow exact rebuild<T>; Shared VIEW borrow) -> one exact registered outcome	VIEW is valid; INDEX/RANGE is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-GET-SHARED::VIEW-GET-01::COMMON-NON-OD1::PRESENT,DENSE-VIEW-GET-SHARED::VIEW-GET-01::COMMON-NON-OD1::ABSENT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-GET-02-DENSE-VIEW-GET-UNIQ	adapter<DENSE-VIEW-GET-UNIQ>(move-or-borrow exact rebuild<T>; Unique VIEW borrow) -> one exact registered outcome	VIEW is valid and uniquely borrowed; INDEX/RANGE is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-GET-UNIQ::VIEW-GET-02::COMMON-NON-OD1::PRESENT,DENSE-VIEW-GET-UNIQ::VIEW-GET-02::COMMON-NON-OD1::ABSENT	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-META-01-DENSE-VIEW-META	adapter<DENSE-VIEW-META>(move-or-borrow exact rebuild<T>; Shared VIEW borrow) -> one exact registered outcome	VIEW is valid. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-VIEW-META::VIEW-META-01::COMMON-NON-OD1::SUCCESS	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-REORDER-01-DENSE-REVERSE	adapter<DENSE-REVERSE>(move-or-borrow exact rebuild<T>; Unique VIEW borrow) -> one exact registered outcome	VIEW is valid and uniquely borrowed. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-REVERSE::VIEW-REORDER-01::COMMON-NON-OD1::SUCCESS	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
dense-contract-registry-v1	C-LINEAR-REBUILD	META-C-LINEAR	META-DENSE-COMMON,META-DENSE-OD0-COMMON-SUBSTRATE,META-DENSE-OD4-SCOPED-CONSUME,META-C-LINEAR	OP-LINEAR_REBUILD-ADAPTER-VIEW-REORDER-01-DENSE-ROTATE	adapter<DENSE-ROTATE>(move-or-borrow exact rebuild<T>; Unique VIEW borrow) -> one exact registered outcome	VIEW is uniquely borrowed; MID is supplied. Closed primitive dependencies: COMMON-NON-OD1=OP-LINEAR_REBUILD-BEGIN,OP-LINEAR_REBUILD-RELOCATE,OP-LINEAR_REBUILD-COMMIT,OP-LINEAR_REBUILD-EXIT_POLICY	Exactly one contract_id from: DENSE-ROTATE::VIEW-REORDER-01::COMMON-NON-OD1::SUCCESS,DENSE-ROTATE::VIEW-REORDER-01::COMMON-NON-OD1::PRECONDITION_TRAP	Exactly allocation_disposition of the selected contract_id.	Exactly borrow_invalidation of the selected contract_id.	Exactly fact_invalidation of the selected contract_id.	Exactly normal_exit_cleanup of the selected contract plus the candidate lifecycle row.	REFERENCE_ADAPTER_ONLY_CONSTRUCTION_NOT_AUTHORIZED
