performance_unit_id	contract_id	member_contract_id	outcome_id	cluster_id	policy_variant_id	profile_id	source_contract_status	source_contract_sha256	derivation_kind	disposition	representative_operation_gate_id	structural_gate_ids	functional_oracle_id	exact_reason	status
PERFUNIT-63A11AE338E449581214	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.SUCCESS_GROW	SEQ-PUSH-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	63a11ae338e449581214b566fb06783b1cf0875d1a6b4f36265b91c246070280	REPRESENTATIVE	TIMED_PRIMARY	OPG-C07F204B2A51B5D25F81	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW has frozen outcome SUCCESS_GROW, profile OD1_MUTATOR, policy OD-1-RECOVERABLE-MUTATORS, and source row 63a11ae338e449581214b566fb06783b1cf0875d1a6b4f36265b91c246070280.	FROZEN_PROTOCOL
PERFUNIT-D411F7AC3FF42AD9980D	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.CAPACITY_ERROR_RETURN	SEQ-PUSH-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	d411f7ac3ff42ad9980daead3c1f9f0a230b11284274c5f81064830098b1cead	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::CAPACITY_ERROR_RETURN has frozen outcome CAPACITY_ERROR_RETURN, profile OD1_MUTATOR, policy OD-1-RECOVERABLE-MUTATORS, and source row d411f7ac3ff42ad9980daead3c1f9f0a230b11284274c5f81064830098b1cead.	FROZEN_PROTOCOL
PERFUNIT-5E21DB162E39FFD3687D	DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN	DENSE-PUSH-UNIQ	DENSE-PUSH-UNIQ.SEQ-PUSH-01.OUT.ALLOCATION_ERROR_RETURN	SEQ-PUSH-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	5e21db162e39ffd3687dfbb68c5f2bedb7dfaccfc4af907b52a15d91a8978dce	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-PUSH-UNIQ::SEQ-PUSH-01::OD-1-RECOVERABLE-MUTATORS::ALLOCATION_ERROR_RETURN has frozen outcome ALLOCATION_ERROR_RETURN, profile OD1_MUTATOR, policy OD-1-RECOVERABLE-MUTATORS, and source row 5e21db162e39ffd3687dfbb68c5f2bedb7dfaccfc4af907b52a15d91a8978dce.	FROZEN_PROTOCOL
PERFUNIT-870939E9BACEEAF07C06	DENSE-RAW-SPARE-REJECTED::RAW-SAFE-SPARE-01::COMMON-NON-OD1::EXCLUDED_NO_CALL	DENSE-RAW-SPARE-REJECTED	DENSE-RAW-SPARE-REJECTED.RAW-SAFE-SPARE-01.OUT.EXCLUDED_NO_CALL	RAW-SAFE-SPARE-01	COMMON-NON-OD1	EXCLUDED_SURFACE	EXCLUDED_BLOCKS_NAMED_CLAIM	870939e9baceeaf07c0626b0f5878fd4aece06fbe017ac6bfdc64e3bb7131972	EXCLUDED	EXCLUDED	NONE	NONE	NONE	Exact excluded surface has no executable route and blocks any performance claim that would require it. Contract DENSE-RAW-SPARE-REJECTED::RAW-SAFE-SPARE-01::COMMON-NON-OD1::EXCLUDED_NO_CALL has frozen outcome EXCLUDED_NO_CALL, profile EXCLUDED_SURFACE, policy COMMON-NON-OD1, and source row 870939e9baceeaf07c0626b0f5878fd4aece06fbe017ac6bfdc64e3bb7131972.	FROZEN_PROTOCOL
PERFUNIT-A02C3B7414F292835BE9	DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::SUCCESS	DENSE-REMOVE	DENSE-REMOVE.SEQ-REMOVE-01.OUT.SUCCESS	SEQ-REMOVE-01	COMMON-NON-OD1	REMOVE	REQUIRED_IN_LOCK	a02c3b7414f292835be979db2ed893a803e0a0f0c36bf8525b32e12e87062ba7	REPRESENTATIVE	TIMED_PRIMARY	OPG-FED8ACCF4513AF9A3750	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile REMOVE, policy COMMON-NON-OD1, and source row a02c3b7414f292835be979db2ed893a803e0a0f0c36bf8525b32e12e87062ba7.	FROZEN_PROTOCOL
PERFUNIT-BBDD099EB1BCB6DF70EE	DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-REMOVE	DENSE-REMOVE.SEQ-REMOVE-01.OUT.BOUNDS_TRAP	SEQ-REMOVE-01	COMMON-NON-OD1	REMOVE	REQUIRED_IN_LOCK	bbdd099eb1bcb6df70ee98825d43dd95168eeef3d705ee7ccf97b3279b78365a	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-REMOVE::SEQ-REMOVE-01::COMMON-NON-OD1::BOUNDS_TRAP has frozen outcome BOUNDS_TRAP, profile REMOVE, policy COMMON-NON-OD1, and source row bbdd099eb1bcb6df70ee98825d43dd95168eeef3d705ee7ccf97b3279b78365a.	FROZEN_PROTOCOL
PERFUNIT-191BFBC644B124649F1D	DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS	DENSE-REPEAT	DENSE-REPEAT.VIEW-CONCAT-01.OUT.SUCCESS	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	191bfbc644b124649f1d320267386035ac01bcf6d0231d401548c5ebe1c8f043	REPRESENTATIVE	TIMED_PRIMARY	OPG-07E95760235B2771FD9E	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 191bfbc644b124649f1d320267386035ac01bcf6d0231d401548c5ebe1c8f043.	FROZEN_PROTOCOL
PERFUNIT-696E9854B7AAF9F7B0C2	DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-REPEAT	DENSE-REPEAT.VIEW-CONCAT-01.OUT.CAPACITY_OVERFLOW_TRAP	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	696e9854b7aaf9f7b0c2544cd142fe171a789060ba75bf72b9ad742c1727e262	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 696e9854b7aaf9f7b0c2544cd142fe171a789060ba75bf72b9ad742c1727e262.	FROZEN_PROTOCOL
PERFUNIT-75CFA056627DA657260D	DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-REPEAT	DENSE-REPEAT.VIEW-CONCAT-01.OUT.OOM_ABORT	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	75cfa056627da657260de5eed68d93ff00cd01191b5b29993cbf673fa75ec6f9	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 75cfa056627da657260de5eed68d93ff00cd01191b5b29993cbf673fa75ec6f9.	FROZEN_PROTOCOL
PERFUNIT-96EA8FF705550FE1E79E	DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-REPEAT	DENSE-REPEAT.VIEW-CONCAT-01.OUT.BEHAVIOR_ABORT	VIEW-CONCAT-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	96ea8ff705550fe1e79e291a1868042b7e66eee941d918281df4415335220b28	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-REPEAT::VIEW-CONCAT-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 96ea8ff705550fe1e79e291a1868042b7e66eee941d918281df4415335220b28.	FROZEN_PROTOCOL
PERFUNIT-F10B46988E585A673BF2	DENSE-REPLACE::MEM-REPLACE-01::COMMON-NON-OD1::SUCCESS	DENSE-REPLACE	DENSE-REPLACE.MEM-REPLACE-01.OUT.SUCCESS	MEM-REPLACE-01	COMMON-NON-OD1	TOTAL	REQUIRED_IN_LOCK	f10b46988e585a673bf2d3d64326abe4c4f91a43c0eb9092977ac4fbd2cc5b98	REPRESENTATIVE	TIMED_PRIMARY	OPG-5C2C3CA3C514CFE08009	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-REPLACE::MEM-REPLACE-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile TOTAL, policy COMMON-NON-OD1, and source row f10b46988e585a673bf2d3d64326abe4c4f91a43c0eb9092977ac4fbd2cc5b98.	FROZEN_PROTOCOL
PERFUNIT-E09261900A005DAFC40E	DENSE-RESERVE::SEQ-RESERVE-01::COMMON-NON-OD1::SUCCESS_NO_GROW	DENSE-RESERVE	DENSE-RESERVE.SEQ-RESERVE-01.OUT.SUCCESS_NO_GROW	SEQ-RESERVE-01	COMMON-NON-OD1	RESERVE_DIVERGENT	REQUIRED_IN_LOCK	e09261900a005dafc40e34025031e4a6d7d5bd6cd9664588ab1bba8a103f64ca	REPRESENTATIVE	TIMED_PRIMARY	OPG-323668E4663E77048ECE	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-RESERVE::SEQ-RESERVE-01::COMMON-NON-OD1::SUCCESS_NO_GROW has frozen outcome SUCCESS_NO_GROW, profile RESERVE_DIVERGENT, policy COMMON-NON-OD1, and source row e09261900a005dafc40e34025031e4a6d7d5bd6cd9664588ab1bba8a103f64ca.	FROZEN_PROTOCOL
PERFUNIT-7B9062E45DA897B47B58	DENSE-RESERVE::SEQ-RESERVE-01::COMMON-NON-OD1::SUCCESS_GROW	DENSE-RESERVE	DENSE-RESERVE.SEQ-RESERVE-01.OUT.SUCCESS_GROW	SEQ-RESERVE-01	COMMON-NON-OD1	RESERVE_DIVERGENT	REQUIRED_IN_LOCK	7b9062e45da897b47b58bd9980cbec884777cea4d1086fcf954b52c96d09c80c	REPRESENTATIVE	TIMED_PRIMARY	OPG-323668E4663E77048ECE	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-RESERVE::SEQ-RESERVE-01::COMMON-NON-OD1::SUCCESS_GROW has frozen outcome SUCCESS_GROW, profile RESERVE_DIVERGENT, policy COMMON-NON-OD1, and source row 7b9062e45da897b47b58bd9980cbec884777cea4d1086fcf954b52c96d09c80c.	FROZEN_PROTOCOL
PERFUNIT-661AB9CA275A59A3642F	DENSE-RESERVE::SEQ-RESERVE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-RESERVE	DENSE-RESERVE.SEQ-RESERVE-01.OUT.CAPACITY_OVERFLOW_TRAP	SEQ-RESERVE-01	COMMON-NON-OD1	RESERVE_DIVERGENT	REQUIRED_IN_LOCK	661ab9ca275a59a3642fb91abae04e889df5809124abde02ab47bc287d6bc24b	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-RESERVE::SEQ-RESERVE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile RESERVE_DIVERGENT, policy COMMON-NON-OD1, and source row 661ab9ca275a59a3642fb91abae04e889df5809124abde02ab47bc287d6bc24b.	FROZEN_PROTOCOL
PERFUNIT-FE81984375B3959DDF8F	DENSE-RESERVE::SEQ-RESERVE-01::COMMON-NON-OD1::OOM_ABORT	DENSE-RESERVE	DENSE-RESERVE.SEQ-RESERVE-01.OUT.OOM_ABORT	SEQ-RESERVE-01	COMMON-NON-OD1	RESERVE_DIVERGENT	REQUIRED_IN_LOCK	fe81984375b3959ddf8f773789839ffd2ef600e7f1fe93601f5744a99c9d5d23	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-RESERVE::SEQ-RESERVE-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile RESERVE_DIVERGENT, policy COMMON-NON-OD1, and source row fe81984375b3959ddf8f773789839ffd2ef600e7f1fe93601f5744a99c9d5d23.	FROZEN_PROTOCOL
PERFUNIT-D13F3377ACDEE83EA24D	DENSE-RESERVE-EXACT::SEQ-RESERVE-01::COMMON-NON-OD1::SUCCESS_NO_GROW	DENSE-RESERVE-EXACT	DENSE-RESERVE-EXACT.SEQ-RESERVE-01.OUT.SUCCESS_NO_GROW	SEQ-RESERVE-01	COMMON-NON-OD1	RESERVE_DIVERGENT	REQUIRED_IN_LOCK	d13f3377acdee83ea24d15f3c5e544413f75183e4fb5af486a20a4b2e87c7645	REPRESENTATIVE	TIMED_PRIMARY	OPG-422E95DCB05A152F4ABE	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-RESERVE-EXACT::SEQ-RESERVE-01::COMMON-NON-OD1::SUCCESS_NO_GROW has frozen outcome SUCCESS_NO_GROW, profile RESERVE_DIVERGENT, policy COMMON-NON-OD1, and source row d13f3377acdee83ea24d15f3c5e544413f75183e4fb5af486a20a4b2e87c7645.	FROZEN_PROTOCOL
PERFUNIT-A80FF7562CF9D8293742	DENSE-RESERVE-EXACT::SEQ-RESERVE-01::COMMON-NON-OD1::SUCCESS_GROW	DENSE-RESERVE-EXACT	DENSE-RESERVE-EXACT.SEQ-RESERVE-01.OUT.SUCCESS_GROW	SEQ-RESERVE-01	COMMON-NON-OD1	RESERVE_DIVERGENT	REQUIRED_IN_LOCK	a80ff7562cf9d8293742e0d4f380eb6819e0d7edee19863af5f2d440d5628058	REPRESENTATIVE	TIMED_PRIMARY	OPG-422E95DCB05A152F4ABE	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-RESERVE-EXACT::SEQ-RESERVE-01::COMMON-NON-OD1::SUCCESS_GROW has frozen outcome SUCCESS_GROW, profile RESERVE_DIVERGENT, policy COMMON-NON-OD1, and source row a80ff7562cf9d8293742e0d4f380eb6819e0d7edee19863af5f2d440d5628058.	FROZEN_PROTOCOL
PERFUNIT-29920B57F07ADDB47171	DENSE-RESERVE-EXACT::SEQ-RESERVE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-RESERVE-EXACT	DENSE-RESERVE-EXACT.SEQ-RESERVE-01.OUT.CAPACITY_OVERFLOW_TRAP	SEQ-RESERVE-01	COMMON-NON-OD1	RESERVE_DIVERGENT	REQUIRED_IN_LOCK	29920b57f07addb47171734bd692e74bffe1693a586fd7803027f6470e0928b4	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-RESERVE-EXACT::SEQ-RESERVE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile RESERVE_DIVERGENT, policy COMMON-NON-OD1, and source row 29920b57f07addb47171734bd692e74bffe1693a586fd7803027f6470e0928b4.	FROZEN_PROTOCOL
PERFUNIT-568FB0352E5365361B78	DENSE-RESERVE-EXACT::SEQ-RESERVE-01::COMMON-NON-OD1::OOM_ABORT	DENSE-RESERVE-EXACT	DENSE-RESERVE-EXACT.SEQ-RESERVE-01.OUT.OOM_ABORT	SEQ-RESERVE-01	COMMON-NON-OD1	RESERVE_DIVERGENT	REQUIRED_IN_LOCK	568fb0352e5365361b783f080271573fb7a2e78b868c3eea9c19be9f9e97283d	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-RESERVE-EXACT::SEQ-RESERVE-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile RESERVE_DIVERGENT, policy COMMON-NON-OD1, and source row 568fb0352e5365361b783f080271573fb7a2e78b868c3eea9c19be9f9e97283d.	FROZEN_PROTOCOL
PERFUNIT-14F544046AC042BE4620	DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-RESIZE-CLONE	DENSE-RESIZE-CLONE.SEQ-RESIZE-01.OUT.SUCCESS_NO_GROW	SEQ-RESIZE-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	14f544046ac042be462016ec03781fe6c7e43eb1ccffc80aeafcb84bed69da55	REPRESENTATIVE	TIMED_PRIMARY	OPG-063857A5A4B57D211F4C	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW has frozen outcome SUCCESS_NO_GROW, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row 14f544046ac042be462016ec03781fe6c7e43eb1ccffc80aeafcb84bed69da55.	FROZEN_PROTOCOL
PERFUNIT-481858312DCB6D4CE3F1	DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-RESIZE-CLONE	DENSE-RESIZE-CLONE.SEQ-RESIZE-01.OUT.SUCCESS_GROW	SEQ-RESIZE-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	481858312dcb6d4ce3f1658b809ec39b7caed6faf7d73461e7166f50a1adf8ec	REPRESENTATIVE	TIMED_PRIMARY	OPG-063857A5A4B57D211F4C	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::SUCCESS_GROW has frozen outcome SUCCESS_GROW, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row 481858312dcb6d4ce3f1658b809ec39b7caed6faf7d73461e7166f50a1adf8ec.	FROZEN_PROTOCOL
PERFUNIT-A4698D5C7517B34A4017	DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-RESIZE-CLONE	DENSE-RESIZE-CLONE.SEQ-RESIZE-01.OUT.CAPACITY_OVERFLOW_TRAP	SEQ-RESIZE-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	a4698d5c7517b34a4017834c0d10fd935b1a4e6c540fe68a523421cac9ed6e48	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row a4698d5c7517b34a4017834c0d10fd935b1a4e6c540fe68a523421cac9ed6e48.	FROZEN_PROTOCOL
PERFUNIT-AA7E2B966D267410FB92	DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-RESIZE-CLONE	DENSE-RESIZE-CLONE.SEQ-RESIZE-01.OUT.OOM_ABORT	SEQ-RESIZE-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	aa7e2b966d267410fb92e305b9ff38d2f618cb39c4882c358a22e6c117ea16ff	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::OOM_ABORT has frozen outcome OOM_ABORT, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row aa7e2b966d267410fb92e305b9ff38d2f618cb39c4882c358a22e6c117ea16ff.	FROZEN_PROTOCOL
PERFUNIT-200731D516099B0E8AA6	DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT	DENSE-RESIZE-CLONE	DENSE-RESIZE-CLONE.SEQ-RESIZE-01.OUT.BEHAVIOR_ABORT	SEQ-RESIZE-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	200731d516099b0e8aa657605f18f58fb193d7b4b73250db92baa770458cdd04	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RESERVE-FIRST::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row 200731d516099b0e8aa657605f18f58fb193d7b4b73250db92baa770458cdd04.	FROZEN_PROTOCOL
PERFUNIT-BFC9C6F3C3B308F0F1BC	DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-RESIZE-CLONE	DENSE-RESIZE-CLONE.SEQ-RESIZE-01.OUT.SUCCESS_NO_GROW	SEQ-RESIZE-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	bfc9c6f3c3b308f0f1bceddaa462ac790265b232b38ec8e451ace2bdce44c326	REPRESENTATIVE	TIMED_PRIMARY	OPG-50D77A722E2F6DAADA0E	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW has frozen outcome SUCCESS_NO_GROW, profile OD1_MUTATOR, policy OD-1-RECOVERABLE-MUTATORS, and source row bfc9c6f3c3b308f0f1bceddaa462ac790265b232b38ec8e451ace2bdce44c326.	FROZEN_PROTOCOL
PERFUNIT-664FA7A6257718EE749E	DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW	DENSE-RESIZE-CLONE	DENSE-RESIZE-CLONE.SEQ-RESIZE-01.OUT.SUCCESS_GROW	SEQ-RESIZE-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	664fa7a6257718ee749efcd185759d96b65fae4c313f04b3861563e227657895	REPRESENTATIVE	TIMED_PRIMARY	OPG-50D77A722E2F6DAADA0E	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-RESIZE-CLONE::SEQ-RESIZE-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_GROW has frozen outcome SUCCESS_GROW, profile OD1_MUTATOR, policy OD-1-RECOVERABLE-MUTATORS, and source row 664fa7a6257718ee749efcd185759d96b65fae4c313f04b3861563e227657895.	FROZEN_PROTOCOL
