impl_key	selection_family	owning_contract_ids	trait_path	trait_application	implementer	impl_signature	associated_bindings	required_method_shapes	stability	stable_since	stable_surface_reachable	stable_surface_note	ownership_shape	rustdoc_identity	rustdoc_aliases	source_identity	source_snippet_sha256
974575acbc92be3cb4ac84949920454830f7043fe9430c7594854860a2f2619c	DROP	TRAIT-DROP-01	core::ops::drop::Drop	Drop	LinkedList<T, A>	impl<T, A: Allocator> Drop for LinkedList<T, A>	NONE	fn drop(&mut self)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/linked_list/struct.LinkedList.html#impl-Drop-for-LinkedList%3CT,+A%3E	NONE	library/alloc/src/collections/linked_list.rs:1177-1194	33431e55614862d1267ffa947988701fa4388b72e589ddc11cb98e296078373e
8ca8de978fb360c36b4109f2ae794396d9077f16027c805bc237ad04db917bc4	DROP	TRAIT-DROP-01	core::ops::drop::Drop	Drop	Vec<T, A>	impl<T, A: Allocator> Drop for Vec<T, A>	NONE	fn drop(&mut self)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-Drop-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:4279-4289	af6f2f9e2004e8d3701eec06670fc58662ce700ebb6ca7088c6176f3543e56e1
8c15991dc1418dbffba25c6992fae7f77977ce3cb1f1138d504f43d5dd7038ac	DROP	TRAIT-DROP-01	core::ops::drop::Drop	Drop	VecDeque<T, A>	impl<T, A: Allocator> Drop for VecDeque<T, A>	NONE	fn drop(&mut self)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-Drop-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:137-159	ad71f44cff2ac6549a26480edf8676088b5998f687e4d2ee0a1086dee59726b6
7e2ef126167e49962b8970cbd04b4e9a178fb977883b60d35bba7a43ab511311	DROP	TRAIT-DROP-01	core::ops::drop::Drop	Drop	Box<T, A>	impl<T: ?Sized, A: Allocator> Drop for Box<T, A>	NONE	fn drop(&mut self)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/boxed/struct.Box.html#impl-Drop-for-Box%3CT,+A%3E	NONE	library/alloc/src/boxed.rs:1946-1960	fc8add9fbaf8b02268e78a565c1761e35b1dcb57b700198329b418b4b30c9b9f
9860c249050bbbc2f21fb1e9b84e6c154e8192d8cae845296e8fbe6e12393838	DROP	TRAIT-DROP-01	core::ops::drop::Drop	Drop	Rc<T, A>	impl<T: ?Sized, A: Allocator> Drop for Rc<T, A>	NONE	fn drop(&mut self)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/rc/struct.Rc.html#impl-Drop-for-Rc%3CT,+A%3E	NONE	library/alloc/src/rc.rs:2463-2498	0b31a88e46fd7b22708885fe2d637d78c90b7c88735b2f3206b09258067477bd
70992c2218bb27250f8d4222fb1477708bc7e665c5ed5d1b55780a88639892c8	DROP	TRAIT-DROP-01	core::ops::drop::Drop	Drop	Weak<T, A>	impl<T: ?Sized, A: Allocator> Drop for Weak<T, A>	NONE	fn drop(&mut self)	stable	1.4.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/rc/struct.Weak.html#impl-Drop-for-Weak%3CT,+A%3E	NONE	library/alloc/src/rc.rs:3652-3689	cbc3cb48a5d986c62bb32bc85ce5057609296d01e7f6b1531ed866832e11c2f1
eb43c1997b30b9f21dd94c2b7b769dcdfa677814978b792c765baec37b25f9a9	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<String>	String	impl Extend<String> for String	NONE	fn extend<I: IntoIterator<Item = String>>(&mut self, iter: I)	stable	1.4.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-Extend%3CString%3E-for-String	NONE	library/alloc/src/string.rs:2566-2575	b40dc8b9fc0f2f4f96d041c4e2a76ecc077429d6f379c51f30a9739b62069a30
c7cc5185af73d798cff72e8646e686112a1adad5be107c738845b00988105ec9	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<char>	String	impl Extend<char> for String	NONE	fn extend<I: IntoIterator<Item = char>>(&mut self, iter: I)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-Extend%3Cchar%3E-for-String	NONE	library/alloc/src/string.rs:2480-2497	21ca2f88802b13622a11fdd51005777213aafe2c362a7cef8d7e5fe68bfd5c50
376a3318b748a8ac90b97606bee2ce3680cc6ff2f93fa49f673c10961ba164bd	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<(&'a K, &'a V)>	BTreeMap<K, V, A>	impl<'a, K: Ord + Copy, V: Copy, A: Allocator + Clone> Extend<(&'a K, &'a V)> for BTreeMap<K, V, A>	NONE	fn extend<I: IntoIterator<Item = (&'a K, &'a V)>>(&mut self, iter: I)	stable	1.2.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_map/struct.BTreeMap.html#impl-Extend%3C(%26K,+%26V)%3E-for-BTreeMap%3CK,+V,+A%3E	NONE	library/alloc/src/collections/btree/map.rs:2573-2584	b838223793965543f4ec6094951e3e1a5de7401e5d7dd56ded35c2621b0e4114
0995de8cb868eaf0c69cb0d90a9187dc03de9f0a31572cdcb60a9a82dd46fdd3	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<&'a T>	LinkedList<T, A>	impl<'a, T: 'a + Copy, A: Allocator> Extend<&'a T> for LinkedList<T, A>	NONE	fn extend<I: IntoIterator<Item = &'a T>>(&mut self, iter: I)	stable	1.2.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/linked_list/struct.LinkedList.html#impl-Extend%3C%26T%3E-for-LinkedList%3CT,+A%3E	NONE	library/alloc/src/collections/linked_list.rs:2114-2123	0ea34b68d1a6ad77e57cb5145f16b2e2a37716b8e604fc76b1292ba7c0d77a91
ac3a6f54cda543014422cb8f9273ff81721ab67ff720059aac00b56d28ae73e0	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<&'a T>	VecDeque<T, A>	impl<'a, T: 'a + Copy, A: Allocator> Extend<&'a T> for VecDeque<T, A>	NONE	fn extend<I: IntoIterator<Item = &'a T>>(&mut self, iter: I)	stable	1.2.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-Extend%3C%26T%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3890-3912	6e9094be5adbe71f79c05c0340f28277e3ad851ccbfe17d3fff06c90672f8615
d44e12d7a6767cf840ec5bd325bcf6249ad99c9ba6102715e2fbb2071ee08fef	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<&'a T>	BTreeSet<T, A>	impl<'a, T: 'a + Ord + Copy, A: Allocator + Clone> Extend<&'a T> for BTreeSet<T, A>	NONE	fn extend<I: IntoIterator<Item = &'a T>>(&mut self, iter: I)	stable	1.2.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_set/struct.BTreeSet.html#impl-Extend%3C%26T%3E-for-BTreeSet%3CT,+A%3E	NONE	library/alloc/src/collections/btree/set.rs:1628-1637	5db239ef6741fb16a393b62551c2d5700f65e8110cedba0d11a8182a0577b2f4
7b2dc5e7e3054a348f417c0a67f5e0eb98ef78dad428f55dce9249f7c42797e7	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<&'a T>	BinaryHeap<T, A>	impl<'a, T: 'a + Ord + Copy, A: Allocator> Extend<&'a T> for BinaryHeap<T, A>	NONE	fn extend<I: IntoIterator<Item = &'a T>>(&mut self, iter: I)	stable	1.2.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/binary_heap/struct.BinaryHeap.html#impl-Extend%3C%26T%3E-for-BinaryHeap%3CT,+A%3E	NONE	library/alloc/src/collections/binary_heap/mod.rs:2055-2069	5bc06c7555d399c5f9b205bf268e223a689c123986a2821a7339680e89c858d9
84e99b46f4329e7cd2c5c427c73f944acdb1f5a95788a4cdcce94be406391405	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<&'a T>	Vec<T, A>	impl<'a, T: Copy + 'a, A: Allocator> Extend<&'a T> for Vec<T, A>	NONE	fn extend<I: IntoIterator<Item = &'a T>>(&mut self, iter: I)	stable	1.2.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-Extend%3C%26T%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:4226-4250	7e863f61a7f5b360e7e6306065390c3f5f01bdae7c03f47d6fed629c89d5fae8
0fa47f8aef86d1662fea835858adf8d9fb30445250013f5a58ddfc65316d1acd	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<&'a char>	String	impl<'a> Extend<&'a char> for String	NONE	fn extend<I: IntoIterator<Item = &'a char>>(&mut self, iter: I)	stable	1.2.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-Extend%3C%26char%3E-for-String	NONE	library/alloc/src/string.rs:2501-2515	6fb5fec2643d36a04862bafca9588d5ddc152d34db858f555fcd3eed5ca749c3
f0380f82549566ec0b9d95960af74e5a8b4e4f36cb79818a996967303dc110b2	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<&'a str>	String	impl<'a> Extend<&'a str> for String	NONE	fn extend<I: IntoIterator<Item = &'a str>>(&mut self, iter: I)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-Extend%3C%26str%3E-for-String	NONE	library/alloc/src/string.rs:2519-2528	ca6c920f78310c410a1c23399b52c1ff791e3ec0fb3faa8e6285e490fbfa89a0
19a2730b223395aecb592029c90e87a4ec793f93e7f69b2ad78a7629663f6793	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<Cow<'a, str>>	String	impl<'a> Extend<Cow<'a, str>> for String	NONE	fn extend<I: IntoIterator<Item = Cow<'a, str>>>(&mut self, iter: I)	stable	1.19.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-Extend%3CCow%3C'a,+str%3E%3E-for-String	NONE	library/alloc/src/string.rs:2579-2588	1d37b3a9c2980b2db965fccb9ee5c3dc0d558d2696ad86ae77c4dc2732678026
8f22dfa0ce69f2febff8a996f119a61cf4df6e187fd4f25810120ef6f8dab130	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<Box<str, A>>	String	impl<A: Allocator> Extend<Box<str, A>> for String	NONE	fn extend<I: IntoIterator<Item = Box<str, A>>>(&mut self, iter: I)	stable	1.45.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/boxed/struct.Box.html#impl-Extend%3CBox%3Cstr,+A%3E%3E-for-String	alloc/string/struct.String.html#impl-Extend%3CBox%3Cstr,+A%3E%3E-for-String	library/alloc/src/string.rs:2558-2562	4176f62b8b5f641ad9d0b56dc724f8e4725a91765f153b2c170b5378051a828a
3f73a2adf812c0015a8dbc9432204ff42c9f6368df207e6771c391f46d20525c	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<(K, V)>	BTreeMap<K, V, A>	impl<K: Ord, V, A: Allocator + Clone> Extend<(K, V)> for BTreeMap<K, V, A>	NONE	fn extend<T: IntoIterator<Item = (K, V)>>(&mut self, iter: T)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_map/struct.BTreeMap.html#impl-Extend%3C(K,+V)%3E-for-BTreeMap%3CK,+V,+A%3E	NONE	library/alloc/src/collections/btree/map.rs:2558-2570	bc191d3da5771c2fa715e111b19e04bfcea4b5d2fa170602be35344d5b5f9697
7e18cf776a6fa985e55e2c2e0adc36512a2d3f0a295179758c740c462ca837ec	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<T>	LinkedList<T, A>	impl<T, A: Allocator> Extend<T> for LinkedList<T, A>	NONE	fn extend<I: IntoIterator<Item = T>>(&mut self, iter: I)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/linked_list/struct.LinkedList.html#impl-Extend%3CT%3E-for-LinkedList%3CT,+A%3E	NONE	library/alloc/src/collections/linked_list.rs:2090-2099	b3e7058b9f828f55c223814c4c638317bc5eeb855223480c4a3386d4ae5df9c4
53f45b67d8b4de8b9a80beaa7161284bd4e78dabf7397044f9e265b5939e56ce	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<T>	Vec<T, A>	impl<T, A: Allocator> Extend<T> for Vec<T, A>	NONE	fn extend<I: IntoIterator<Item = T>>(&mut self, iter: I)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/vec/struct.Vec.html#impl-Extend%3CT%3E-for-Vec%3CT,+A%3E	NONE	library/alloc/src/vec/mod.rs:3991-4016	04e5926996e5b782a873abc301b6dad453c1e1e110ece85cc7a7198749af2f2a
08c59fea8d652aa7c2734bb6227200f0c59e8cf375111703a83ca402e9aa325f	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<T>	VecDeque<T, A>	impl<T, A: Allocator> Extend<T> for VecDeque<T, A>	NONE	fn extend<I: IntoIterator<Item = T>>(&mut self, iter: I)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/vec_deque/struct.VecDeque.html#impl-Extend%3CT%3E-for-VecDeque%3CT,+A%3E	NONE	library/alloc/src/collections/vec_deque/mod.rs:3865-3887	45875df37ae1c770a8689b7170737f3f6b423d747ad9eec5e100390e6e78ec02
36e3f3be713ca2228b208f7564f6e82c5fda4862a5551d997e2c40344ae4b7e0	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<T>	BTreeSet<T, A>	impl<T: Ord, A: Allocator + Clone> Extend<T> for BTreeSet<T, A>	NONE	fn extend<Iter: IntoIterator<Item = T>>(&mut self, iter: Iter)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/btree_set/struct.BTreeSet.html#impl-Extend%3CT%3E-for-BTreeSet%3CT,+A%3E	NONE	library/alloc/src/collections/btree/set.rs:1613-1625	8f8de23f78b2aa23957fdaa852ab3e07ab25caa9c31f9f53b414210c07826d09
a9d418ef7fe56289209b1ac6639f77e75c4188b86a820ab9bade320720ce18b2	EXTEND	TRAIT-EXTEND-01	core::iter::traits::collect::Extend	Extend<T>	BinaryHeap<T, A>	impl<T: Ord, A: Allocator> Extend<T> for BinaryHeap<T, A>	NONE	fn extend<I: IntoIterator<Item = T>>(&mut self, iter: I)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/collections/binary_heap/struct.BinaryHeap.html#impl-Extend%3CT%3E-for-BinaryHeap%3CT,+A%3E	NONE	library/alloc/src/collections/binary_heap/mod.rs:2036-2052	b0d1fb62bec09208c2f7d7a716ffabdef16b7ef11b914fdce985b144d6742925
b6c980adfaf02f7b73790b5c668cd205585472111eabc747b245ce8c231ca478	EXTEND	TRAIT-EXTEND-01	std::iter::Extend	Extend<(&'a K, &'a V)>	HashMap<K, V, S, A>where K: Eq + Hash + Copy, V: Copy, S: BuildHasher, A: Allocator,	impl<'a, K, V, S, A> Extend<(&'a K, &'a V)> for HashMap<K, V, S, A>where K: Eq + Hash + Copy, V: Copy, S: BuildHasher, A: Allocator,	NONE	fn extend<T: IntoIterator<Item = (&'a K, &'a V)>>(&mut self, iter: T)	stable	1.4.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	std/collections/hash_map/struct.HashMap.html#impl-Extend%3C(%26K,+%26V)%3E-for-HashMap%3CK,+V,+S,+A%3E	NONE	library/std/src/collections/hash/map.rs:2981-3002	b4d0a7e0494480ea4e482b85b3ebf1801cf0ec394480e964b5900c8022e9814c
9aa5c950c86f585118c4f15fc1f47030da952c1f781eb219498bb9e3fc9db4b5	EXTEND	TRAIT-EXTEND-01	std::iter::Extend	Extend<&'a T>	HashSet<T, S, A>where T: 'a + Eq + Hash + Copy, S: BuildHasher, A: Allocator,	impl<'a, T, S, A> Extend<&'a T> for HashSet<T, S, A>where T: 'a + Eq + Hash + Copy, S: BuildHasher, A: Allocator,	NONE	fn extend<I: IntoIterator<Item = &'a T>>(&mut self, iter: I)	stable	1.4.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	std/collections/hash_set/struct.HashSet.html#impl-Extend%3C%26T%3E-for-HashSet%3CT,+S,+A%3E	NONE	library/std/src/collections/hash/set.rs:1255-1275	63978d9b4ae12f1c9bf5f4b58c5c0a2d41341adbcdc00a2ea9dbdc2c9d6f1d8d
7b5bf9db7d1823b507b35ea3716d04cdcff28b1ae91deb68b9149b4eb4910902	EXTEND	TRAIT-EXTEND-01	std::iter::Extend	Extend<(K, V)>	HashMap<K, V, S, A>where K: Eq + Hash, S: BuildHasher, A: Allocator,	impl<K, V, S, A> Extend<(K, V)> for HashMap<K, V, S, A>where K: Eq + Hash, S: BuildHasher, A: Allocator,	NONE	fn extend<T: IntoIterator<Item = (K, V)>>(&mut self, iter: T)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	std/collections/hash_map/struct.HashMap.html#impl-Extend%3C(K,+V)%3E-for-HashMap%3CK,+V,+S,+A%3E	NONE	library/std/src/collections/hash/map.rs:2958-2978	81c9d5d9618a77ad443a5ec63edfcfeca5af43ec66c151c2d1b816528b3d2515
c4f085889bcaa622d9309b93d88c7a2ca574f50587f96ced26d633dde06060a5	EXTEND	TRAIT-EXTEND-01	std::iter::Extend	Extend<T>	HashSet<T, S, A>where T: Eq + Hash, S: BuildHasher, A: Allocator,	impl<T, S, A> Extend<T> for HashSet<T, S, A>where T: Eq + Hash, S: BuildHasher, A: Allocator,	NONE	fn extend<I: IntoIterator<Item = T>>(&mut self, iter: I)	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	std/collections/hash_set/struct.HashSet.html#impl-Extend%3CT%3E-for-HashSet%3CT,+S,+A%3E	NONE	library/std/src/collections/hash/set.rs:1232-1252	bd9bb238a4da2aacd4c3253582d358b4071ebbf3caefae39af62cc146b839efe
ee9633948ec7ede773296d9959ff2ec4e0fe4c462529adc092c5ff9add26c2cf	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<String>	Box<str>	impl FromIterator<String> for Box<str>	NONE	fn from_iter<T: IntoIterator<Item = String>>(iter: T) -> Self	stable	1.80.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/boxed/struct.Box.html#impl-FromIterator%3CString%3E-for-Box%3Cstr%3E	alloc/string/struct.String.html#impl-FromIterator%3CString%3E-for-Box%3Cstr%3E	library/alloc/src/boxed/iter.rs:174-178	f65fdf164dcd7fd527a5a45b9db4f8014fac39e50c44c13aac30926fc4e4aaba
a11fcc2dfae7db10cc98b403ccc92dfd351e98799bdc7f047c75390b1252d5d7	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<String>	String	impl FromIterator<String> for String	NONE	fn from_iter<I: IntoIterator<Item = String>>(iter: I) -> String	stable	1.4.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-FromIterator%3CString%3E-for-String	NONE	library/alloc/src/string.rs:2409-2424	deffe883a3648d74bbb758f1b483e2732ab6544dd5b03719696124b50d88d88d
a2193e3c96984296a664fae06f83ab28bd7b43ff7d59fa87fb5d89259d681a96	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<char>	Box<str>	impl FromIterator<char> for Box<str>	NONE	fn from_iter<T: IntoIterator<Item = char>>(iter: T) -> Self	stable	1.80.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/boxed/struct.Box.html#impl-FromIterator%3Cchar%3E-for-Box%3Cstr%3E	NONE	library/alloc/src/boxed/iter.rs:150-154	41b0a7d72959c11d581f7dc1b4e3faa352180ed54164e6cb477678b2d8e4d0f7
59b4bdb871f542f365f4054cd9ba5c3bf909aba5c8a3dbf39478f20ff0cadac0	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<char>	String	impl FromIterator<char> for String	NONE	fn from_iter<I: IntoIterator<Item = char>>(iter: I) -> String	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-FromIterator%3Cchar%3E-for-String	NONE	library/alloc/src/string.rs:2379-2385	6262bf545a1712ec193b4a1d9e412933dcbe3af9d048991dfb82bc76db04310a
03d8a21e3b4ea1b5e4c45d75e93ef6c0c1cca020df8f14643bd831b5e99ce9c2	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<&'a char>	Box<str>	impl<'a> FromIterator<&'a char> for Box<str>	NONE	fn from_iter<T: IntoIterator<Item = &'a char>>(iter: T) -> Self	stable	1.80.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/boxed/struct.Box.html#impl-FromIterator%3C%26char%3E-for-Box%3Cstr%3E	NONE	library/alloc/src/boxed/iter.rs:158-162	6bd8495f6a05b5bbff90854e70f0be5cf5d0043b123de06b22d3d59135d857e4
37076d4b088c43b6d9e548938d0ac421871c36cbc2faee8f900158bc0c9d4947	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<&'a char>	String	impl<'a> FromIterator<&'a char> for String	NONE	fn from_iter<I: IntoIterator<Item = &'a char>>(iter: I) -> String	stable	1.17.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-FromIterator%3C%26char%3E-for-String	NONE	library/alloc/src/string.rs:2389-2395	4432e0f16c4d9aa4095b49f73aa982b7fd9dc7e7b5963c719d67d73d16b5a9aa
e78496d17b4a046727e40469ee05dcdc694d4ca2b72da854e374656b7f4f5bb1	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<&'a str>	Box<str>	impl<'a> FromIterator<&'a str> for Box<str>	NONE	fn from_iter<T: IntoIterator<Item = &'a str>>(iter: T) -> Self	stable	1.80.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/boxed/struct.Box.html#impl-FromIterator%3C%26str%3E-for-Box%3Cstr%3E	NONE	library/alloc/src/boxed/iter.rs:166-170	172c7dfaa5a2b7fa3467db0e3b6a93f96f8a505cd8d6ea8450f19dbd5d944f59
33377fa508b974cb5669d8e25abd335c02b374fa2c9cebddb67a4d35ecf8ceda	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<&'a str>	String	impl<'a> FromIterator<&'a str> for String	NONE	fn from_iter<I: IntoIterator<Item = &'a str>>(iter: I) -> String	stable	1.0.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/string/struct.String.html#impl-FromIterator%3C%26str%3E-for-String	NONE	library/alloc/src/string.rs:2399-2405	d1548e8207fe7ab8022d0a9a0487d2a7ea0b8c5c0694fc1464bedfa4bf30919f
97f7214dbb5d89d60fd6c7cd32d2ea55fa9fb88c10733cb2fc88e472cc163e5e	FROM_ITERATOR	TRAIT-COLLECT-01	core::iter::traits::collect::FromIterator	FromIterator<Cow<'a, str>>	Box<str>	impl<'a> FromIterator<Cow<'a, str>> for Box<str>	NONE	fn from_iter<T: IntoIterator<Item = Cow<'a, str>>>(iter: T) -> Self	stable	1.80.0	YES	stable direct implementation on a stable selected surface	NOT_CLASSIFIED_BY_THIS_CROSSWALK	alloc/boxed/struct.Box.html#impl-FromIterator%3CCow%3C'a,+str%3E%3E-for-Box%3Cstr%3E	NONE	library/alloc/src/boxed/iter.rs:190-194	1a9de6ede7f2bbee502a335e315a01bfe8dc972d65b9de792e42a3707d72f41b
